frame_idx,x0,y0,x1,y1
543,660.6782836914062,564.6715698242188,659.8289184570312,545.9371337890625
544,664.0,545.0,658.0,564.0
545,678.594970703125,538.2107543945312,675.3031616210938,554.912841796875
546,699.0,530.0,698.0,549.0
547,721.173828125,528.2706298828125,714.45556640625,545.0391845703125
548,711.0,542.0,711.0,526.0
549,709.79248046875,543.005615234375,710.1126098632812,526.8226318359375
550,706.0,545.0,703.0,526.0
551,705.1849365234375,546.3994140625,701.1990356445312,527.2794189453125
552,706.0,531.0,705.0,545.0
553,705.3265991210938,530.6103515625,704.522705078125,544.4337768554688
554,705.0,542.0,705.0,529.0
555,704.2844848632812,541.8413696289062,704.3643188476562,528.9188232421875
556,706.0,530.0,697.0,550.0
557,710.5174560546875,530.2344970703125,696.9947509765625,550.7805786132812
558,705.0,530.0,699.0,548.0
559,694.7479858398438,532.4754028320312,698.6332397460938,549.2559814453125
560,704.0,544.0,703.0,531.0
561,712.5265502929688,543.85791015625,712.1256713867188,531.8487548828125
562,705.0,542.0,703.0,531.0
563,705.9622802734375,541.4679565429688,703.9036865234375,530.6163330078125
564,705.0,546.0,704.0,530.0
565,704.853271484375,546.4790649414062,703.9268798828125,530.4541625976562
566,705.0,545.0,704.0,531.0
567,704.0205078125,544.6752319335938,702.9912719726562,530.6123046875
568,705.0,544.0,704.0,530.0
569,704.650390625,543.0186767578125,703.693115234375,528.9918212890625
570,706.0,531.0,703.0,545.0
571,705.1906127929688,529.1566162109375,702.2899780273438,543.2191162109375
572,706.0,527.0,699.0,545.0
573,705.5640258789062,526.4797973632812,698.35302734375,544.7174072265625
574,706.0,524.0,704.0,537.0
575,705.9967651367188,523.1676635742188,704.1290893554688,536.2431030273438
576,707.0,523.0,705.0,537.0
577,706.83837890625,522.9124755859375,705.5728149414062,536.822509765625
578,706.0,537.0,703.0,521.0
579,707.7369995117188,538.5706176757812,704.8895874023438,522.4212036132812
580,710.0,531.0,704.0,545.0
581,710.7195434570312,531.9573974609375,704.8621826171875,545.7069702148438
582,709.0,531.0,706.0,545.0
583,708.5000610351562,530.9805908203125,705.5711059570312,544.9345092773438
584,706.0,530.0,615.0,585.0
585,706.1160888671875,530.8383178710938,614.9629516601562,585.4599609375
586,709.0,534.0,635.0,578.0
587,710.7251586914062,534.0844116210938,635.8663330078125,578.0477294921875
588,712.0,530.0,694.0,529.0
589,713.24462890625,527.806640625,695.1656494140625,526.967529296875
590,712.0,526.0,711.0,541.0
591,714.002685546875,526.977783203125,713.0682983398438,541.952880859375
592,718.0,527.0,698.0,550.0
593,718.3763427734375,525.8545532226562,698.837646484375,548.7459106445312
594,718.0,537.0,717.0,522.0
595,717.1467895507812,537.4241333007812,716.2218017578125,522.4174194335938
596,717.0,526.0,705.0,546.0
597,715.6744995117188,525.6349487304688,703.0485229492188,545.9468994140625
598,712.0,538.0,712.0,526.0
599,708.7672119140625,538.6527709960938,708.4473266601562,527.1130981445312
600,706.0,526.0,705.0,542.0
601,704.9368286132812,526.5164184570312,704.0994262695312,542.5090942382812
602,705.0,541.0,705.0,527.0
603,705.5562744140625,541.9813232421875,705.6988525390625,527.801025390625
604,706.0,530.0,704.0,545.0
605,706.558349609375,530.4937744140625,704.6026611328125,545.5088500976562
606,710.0,537.0,630.0,580.0
607,710.7427368164062,536.0418701171875,629.453369140625,579.653564453125
608,706.0,545.0,703.0,527.0
609,705.9110107421875,544.7976684570312,703.0028686523438,526.8922119140625
610,706.0,527.0,704.0,545.0
611,705.5377197265625,524.9217529296875,703.611572265625,542.8228759765625
612,706.0,541.0,706.0,526.0
613,707.3935546875,540.2805786132812,707.1622314453125,525.1958618164062
614,712.0,538.0,712.0,523.0
615,712.90771484375,535.7023315429688,713.5592651367188,520.6239013671875
616,712.0,518.0,705.0,538.0
617,712.5520629882812,511.9483642578125,704.0651245117188,535.5889282226562
618,712.0,505.0,705.0,534.0
619,713.2130737304688,506.5772705078125,707.0148315429688,541.9725952148438
620,720.0,492.0,710.0,500.0
621,720.16455078125,491.810302734375,709.1975708007812,497.7668762207031
622,711.0,489.0,706.0,534.0
623,702.3033447265625,473.6962890625,706.169189453125,526.1648559570312
624,699.0,459.0,697.0,508.0
625,688.680908203125,454.1039123535156,692.506591796875,499.2919616699219
626,679.0,493.0,678.0,444.0
627,678.6177368164062,489.1642761230469,677.017822265625,446.1592102050781
628,679.0,485.0,678.0,455.0
629,677.242431640625,484.23095703125,676.7611694335938,452.7611389160156
630,679.0,451.0,673.0,487.0
631,668.7732543945312,452.96856689453125,662.4336547851562,486.2742004394531
632,658.0,447.0,653.0,489.0
633,649.2777709960938,449.7643737792969,644.5581665039062,490.5177307128906
634,640.0,493.0,638.0,467.0
635,641.2164916992188,485.9401550292969,626.8942260742188,436.9277038574219
636,645.0,530.0,645.0,497.0
637,651.3336181640625,537.4618530273438,651.4611206054688,502.6053466796875
638,659.0,504.0,658.0,493.0
639,670.002685546875,512.1506958007812,668.960205078125,500.7294921875
640,672.0,516.0,672.0,552.0
641,674.3821411132812,522.7689208984375,674.3497924804688,557.6464233398438
642,679.0,526.0,672.0,568.0
643,683.3541870117188,544.8036499023438,678.0996704101562,575.2293701171875
644,685.0,544.0,679.0,571.0
645,685.8450927734375,541.3807983398438,680.3804931640625,565.9824829101562
646,686.0,549.0,685.0,559.0
647,691.8751831054688,551.1427001953125,692.436279296875,558.0612182617188
